"","addr","code","lat","lng","name","type","created_at","remain_stat","stock_at","remain_stat_kr","구분","시도","시군구","동"
"334","경기도 성남시 수정구 산성대로 233 1층 (신흥동)","41823621",37.439449,127.1433531,"중앙당온누리약국","01","2020/03/14 23:55:00","break","2020/03/14 14:52:00","2개 이상 30개 미만","약국","경기도","성남시 수정구","신흥동"
"335","경기도 성남시 중원구 산성대로 352 1층 (중앙동)","31884989",37.4438094,127.1555392,"성남약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:10:00","1개 이하","약국","경기도","성남시 중원구","중앙동"
"336","대구광역시 동구 팔공로 170 (불로동)","37824945",35.9139588,128.6413508,"누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:07:00","1개 이하","약국","대구광역시","동구","불로동"
"337","경기도 수원시 권선구 정조로 558 (세류동)","31841261",37.2588449,127.0124712,"평안약국","01","2020/03/14 23:55:00","empty","2020/03/14 14:46:00","1개 이하","약국","경기도","수원시 권선구","세류동"
"338","경기도 고양시 일산서구 고양대로 691 2층 (일산동, 한더빌딩)","31896855",37.6839777,126.77307,"참조은약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:05:00","1개 이하","약국","경기도","고양시 일산서구","일산동"
"339","서울특별시 강북구 도봉로 339 1층 (수유동)","12866865",37.6382525,127.0255066,"7번약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:49:00","1개 이하","약국","서울특별시","강북구","수유동"
"340","울산광역시 북구 화산중앙로 84 푸름약국 (화봉동)","38839121",35.5941398,129.3660271,"푸름약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:05:00","1개 이하","약국","울산광역시","북구","화봉동"
"341","전북 익산시 낭산면 함낭로 951","4038203556",36.0778915,127.0103661,"익산낭산우체국","02","2020/03/14 23:55:00","empty","2020/03/13 15:47:00","1개 이하","우체국","전라북도","익산시","낭산면"
"342","부산광역시 동구 중앙대로 459-9, (좌천동)","21833125",35.1350938,129.0541454,"금성약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:40:00","1개 이하","약국","부산광역시","동구","좌천동"
"343","경상남도 밀양시 석정로 7-1, (내일동, 남정빌딩)","38838753",35.4915422,128.7529595,"밀양약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:35:00","1개 이하","약국","경상남도","밀양시","내일동"
"344","인천광역시 서구 원적로 103 (가좌동)","31802214",37.4956387,126.6826671,"굿윌드림약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:50:00","1개 이하","약국","인천광역시","서구","가좌동"
"345","서울특별시 용산구 한강대로 211 110호 (한강로1가, 대우월드마크용산)","11878908",37.5370975,126.973093,"메디팜나은약국","01","2020/03/14 23:55:00","empty","2020/03/14 15:52:00","1개 이하","약국","서울특별시","용산구","한강로1가"
"346","경기도 수원시 팔달구 덕영대로 923-1, (매산로1가, 새수원 빌딩)","41839323",37.2661624,127.0016025,"매산약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:22:00","1개 이하","약국","경기도","수원시 팔달구","매산로1가"
"347","전라북도 전주시 완산구 전라감영로 35 (중앙동4가)","35810271",35.8153405,127.1431831,"행복한약국","01","2020/03/14 23:55:00","plenty","2020/03/14 10:50:00","100개 이상","약국","전라북도","전주시 완산구","중앙동4가"
"348","대전광역시 유성구 신성남로 49 (신성동)","34839429",36.3866714,127.3502068,"신성종로약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:44:00","1개 이하","약국","대전광역시","유성구","신성동"
"349","경남 남해군 상주면 상주리 1220-3번지","6148201594",34.72349,127.9880436,"동남해농협하나로마트상주점","03","2020/03/14 23:55:00","empty","2020/03/14 10:54:00","1개 이하","농협","경상남도","남해군","상주면"
"350","부산광역시 금정구 공단로 5 (금사동)","21841616",35.2160257,129.1097478,"우리약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:30:00","1개 이하","약국","부산광역시","금정구","금사동"
"351","서울특별시 송파구 가락로 111 (석촌동)","11848529",37.5015614,127.1083511,"해성약국","01","2020/03/14 23:55:00","break","2020/03/14 11:03:00","2개 이상 30개 미만","약국","서울특별시","송파구","석촌동"
"352","서울특별시 동작구 여의대방로 250 2층 201호 (대방동, 대림상가)","12807541",37.5087132,126.924863,"정성약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:51:00","1개 이하","약국","서울특별시","동작구","대방동"
"353","인천광역시 남동구 만수서로 62 (만수동)","41805461",37.4614272,126.7330584,"미성약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:04:00","1개 이하","약국","인천광역시","남동구","만수동"
"354","경상북도 구미시 옥계북로 36 메디칼타워 (옥계동)","37845551",36.1380786,128.4215289,"4공단 약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:36:00","1개 이하","약국","경상북도","구미시","옥계동"
"355","대전광역시 동구 옥천로180번길 4 (판암동)","34815121",36.3170975,127.4602978,"오약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:43:00","1개 이하","약국","대전광역시","동구","판암동"
"356","경상남도 거제시 거제면 읍내로2길 30","38807556",34.8503764,128.5903197,"시민약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:02:00","1개 이하","약국","경상남도","거제시","거제면"
"357","경남 사천시 동금로 12-1","6198202074",34.9315496,128.0768493,"사천축협하나로마트본점","03","2020/03/14 23:55:00","empty","2020/03/14 09:06:00","1개 이하","농협","경상남도","사천시","동금동"
"358","전라남도 담양군 수북면 추성1로 734","36831514",35.3018024,126.9318063,"담양유명약국","01","2020/03/14 23:55:00","empty","2020/03/13 08:33:00","1개 이하","약국","전라남도","담양군","수북면"
"359","부산광역시 해운대구 선수촌로 103-4, (반여동)","21833150",35.2031616,129.1193215,"온정약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:42:00","1개 이하","약국","부산광역시","해운대구","반여동"
"360","대전광역시 동구 우암로 229 (가양동)","34813063",36.343824,127.441799,"다정약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:57:00","1개 이하","약국","대전광역시","동구","가양동"
"361","부산광역시 해운대구 재반로256번길 15 (반여동)","21816913",35.2000264,129.1325093,"효원약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:15:00","1개 이하","약국","부산광역시","해운대구","반여동"
"362","대구광역시 달성군 화원읍 비슬로 2571","37835009",35.8036694,128.4980721,"정이있는정약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:55:00","1개 이하","약국","대구광역시","달성군","화원읍"
"363","서울특별시 양천구 중앙로32길 61 102호 (신정동, 현대프라자)","12824151",37.5200832,126.860313,"한림약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:42:00","1개 이하","약국","서울특별시","양천구","신정동"
"364","서울특별시 구로구 디지털로 300 지밸리비즈플라자 지하1층 16호 (구로동)","12867136",37.4850307,126.8966116,"팜프라자약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:15:00","1개 이하","약국","서울특별시","구로구","구로동"
"365","경기도 성남시 중원구 광명로 347 (금광동)","31896511",37.4463238,127.1643133,"수인약국","01","2020/03/14 23:55:00","empty","2020/03/14 15:00:00","1개 이하","약국","경기도","성남시 중원구","금광동"
"366","광주광역시 서구 풍암2로 14 1층 (풍암동)","36824062",35.1264155,126.879825,"풍암종로약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:18:00","1개 이하","약국","광주광역시","서구","풍암동"
"367","서울특별시 송파구 백제고분로41길 31 (송파동)","11845732",37.508454,127.1065072,"명생약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:44:00","1개 이하","약국","서울특별시","송파구","송파동"
"368","서울특별시 성북구 화랑로 201 (장위동, 대영치과)","12841463",37.6085882,127.0522391,"연세정약국","01","2020/03/14 23:55:00","break","2020/03/14 10:26:00","2개 이상 30개 미만","약국","서울특별시","성북구","장위동"
"369","경상남도 김해시 번화2로 33 1층 (대청동, 하나로마트)","38838371",35.1919192,128.8046909,"늘푸른나무약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:58:00","1개 이하","약국","경상남도","김해시","대청동"
"370","대구광역시 남구 성당로 204 (대명동)","37840215",35.8508059,128.5736327,"백세약국","01","2020/03/14 23:55:00","some","2020/03/13 11:42:00","30개 이상 100개 미만","약국","대구광역시","남구","대명동"
"371","전북 고창군 흥덕면 흥덕리 249-8","4048206518",35.5199812,126.7007816,"흥덕농협하나로마트","03","2020/03/14 23:55:00","empty","2020/03/14 08:39:00","1개 이하","농협","전라북도","고창군","흥덕면"
"372","전라남도 목포시 옥암로 101 (상동)","36831000",34.8080187,126.4258022,"전약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:40:00","1개 이하","약국","전라남도","목포시","상동"
"373","대구광역시 달성군 화원읍 비슬로 2589 ","5148302664",35.804242,128.499675,"대구화원우체국","02","2020/03/14 23:55:00","empty","2020/03/13 08:23:00","1개 이하","우체국","대구광역시","달성군","화원읍"
"374","서울특별시 성북구 보문로 71-1, (보문동5가)","11842750",37.5817304,127.0210982,"남정약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:25:00","1개 이하","약국","서울특별시","성북구","보문동5가"
"375","충청남도 천안시 서북구 직산읍 천안대로 1519-1,  ","34825452",36.8760727,127.1463019,"직산그린약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:02:00","1개 이하","약국","충청남도","천안시 서북구","직산읍"
"376","충청남도 보령시 명동로 4 (대천동)","34806679",36.3490137,126.5955159,"산돌약국","01","2020/03/14 23:55:00","break","2020/03/14 10:44:00","2개 이상 30개 미만","약국","충청남도","보령시","대천동"
"377","충남 금산군 부리면 현내로 95","3058301571",36.0629333,127.5552375,"부리우체국","02","2020/03/14 23:55:00","some","2020/03/13 09:03:00","30개 이상 100개 미만","우체국","충청남도","금산군","부리면"
"378","강원도 춘천시 서부대성로227번길 15-18, (효자동)","32816481",37.8740605,127.7448237,"건강 약국","01","2020/03/14 23:55:00","empty","2020/03/13 08:31:00","1개 이하","약국","강원도","춘천시","효자동"
"379","경남 김해시 주촌면 천곡리119-5","6228200878",35.2364659,128.8309386,"주촌농협하나로마트","03","2020/03/14 23:55:00","empty","2020/03/14 08:55:00","1개 이하","농협","경상남도","김해시","주촌면"
"380","인천광역시 서구 길주로136번길 32-1, 1층 (석남동)","31807372",37.5030935,126.6768273,"늘봄약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:23:00","1개 이하","약국","인천광역시","서구","석남동"
"381","서울특별시 노원구 동일로 1545 102호,103호 (상계동, 현대골드씨티)","11860090",37.6664002,127.0569974,"평강상록수약국","01","2020/03/14 23:55:00","break","2020/03/14 08:26:00","2개 이상 30개 미만","약국","서울특별시","노원구","상계동"
"382","서울특별시 동작구 흑석로 101 1층 (흑석동)","12869635",37.5077563,126.9605974,"바름약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:23:00","1개 이하","약국","서울특별시","동작구","흑석동"
"383","경기도 부천시 역곡로 470 1층 (고강동, 유진프라자)","41831136",37.5265616,126.8163482,"원약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:28:00","1개 이하","약국","경기도","부천시","고강동"
"384","전라남도 영암군 영암읍 중앙로 11","36829340",34.7980889,126.6957115,"영암현대약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:15:00","1개 이하","약국","전라남도","영암군","영암읍"
"385","전북 부안군 진서면 청자로 937-1","4058302282",35.5874404,126.6070125,"부안곰소우체국","02","2020/03/14 23:55:00","plenty","2020/03/13 14:04:00","100개 이상","우체국","전라북도","부안군","진서면"
"386","부산광역시 연제구 중앙대로 1130 (연산동)","21830631",35.1883369,129.0813875,"애니팜약국","01","2020/03/14 23:55:00","break","2020/03/14 09:58:00","2개 이상 30개 미만","약국","부산광역시","연제구","연산동"
"387","경기도 부천시 부천로 210 1층 (춘의동, 중앙상가 상가동)","31889026",37.5030129,126.7875472,"예솔약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:42:00","1개 이하","약국","경기도","부천시","춘의동"
"388","전라남도 목포시 남악1로52번가길 3 (옥암동)","36833801",34.8104925,126.4480847,"부주약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:14:00","1개 이하","약국","전라남도","목포시","옥암동"
"389","전북 고창군 부안면 중흥리 163","4048209290",35.5139194,126.6742909,"고창농협하나로마트부안점","03","2020/03/14 23:55:00","empty","2020/03/14 09:02:00","1개 이하","농협","전라북도","고창군","부안면"
"390","경기도 광주시 경안로 39 (경안동)","41835239",37.4092298,127.2564465,"새경안약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:44:00","1개 이하","약국","경기도","광주시","경안동"
"391","서울특별시 서초구 잠원로4길 54 매일종합상가 309호 (잠원동)","12838756",37.513024,127.0127663,"신우성약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:14:00","1개 이하","약국","서울특별시","서초구","잠원동"
"392","대전광역시 서구 계룡로 607 (탄방동)","34838741",36.3408081,127.390752,"뉴굿모닝약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:00:00","1개 이하","약국","대전광역시","서구","탄방동"
